path,family,role,status,note,format,mode,width,height,bytes,has_transparency,transparent_margins_ltrb,alpha_touches_edges,alpha_bbox,sha256,error
public/icons/early-years/face-patches/mr-maisy-orange.png,early-years activity icons,felt patch / badge,REVIEW: EXTRACTION ARTIFACTS,Tight chroma-key crop; visible edge streaks or cut-off artwork are possible.,PNG,RGBA,251,251,114257,True,"[12, 0, 8, 5]",['top'],"[12, 0, 243, 246]",aa43c570d2b589263164d314137b370c5baeaea111587ad41b854460e839d0ba,
public/icons/early-years/face-patches/mr-puddles-green.png,early-years activity icons,felt patch / badge,REVIEW: EXTRACTION ARTIFACTS,Tight chroma-key crop; visible edge streaks or cut-off artwork are possible.,PNG,RGBA,251,251,122197,True,"[15, 0, 8, 5]",['top'],"[15, 0, 243, 246]",d2596a6b20e8f42fea0af5776e0f666b30f5edc707d36e819f71e614857859a0,
public/icons/early-years/face-patches/mr-rusty-blue.png,early-years activity icons,felt patch / badge,USABLE SOURCE,Use only in its documented canonical role.,PNG,RGBA,273,273,118138,True,"[23, 11, 19, 15]",[],"[23, 11, 254, 258]",ce70693197447e761e3b76b22bb05bf91b23a5e5068769ba175461404cab4ca3,
public/icons/early-years/face-patches/mr-sam-blue.png,early-years activity icons,felt patch / badge,REVIEW: EXTRACTION ARTIFACTS,Tight chroma-key crop; visible edge streaks or cut-off artwork are possible.,PNG,RGBA,251,251,115920,True,"[13, 0, 10, 5]",['top'],"[13, 0, 241, 246]",4b00464bb81417c342d890ca91336082b6fdadd6dcab121dac0744117322a67e,
public/icons/early-years/face-patches/old-macdonald-yellow.png,early-years activity icons,felt patch / badge,USABLE SOURCE,Use only in its documented canonical role.,PNG,RGBA,273,273,112019,True,"[25, 12, 21, 16]",[],"[25, 12, 252, 257]",1e92985098420547e7fc26711c3ee764b33e73c1a76a239c1b797d6634998fcb,
public/icons/early-years/face-patches/penny-orange.png,early-years activity icons,felt patch / badge,REVIEW: EXTRACTION ARTIFACTS,Tight chroma-key crop; visible edge streaks or cut-off artwork are possible.,PNG,RGBA,251,251,102559,True,"[15, 0, 8, 0]","['top', 'bottom']","[15, 0, 243, 251]",43a941386daf60bf522561708cb55c9f66cc22b8dadad2589fe2aa0166ea2fb3,
public/icons/early-years/face-patches/puddles-blue.png,early-years activity icons,felt patch / badge,USABLE SOURCE,Use only in its documented canonical role.,PNG,RGBA,251,251,113389,True,"[12, 4, 10, 1]",[],"[12, 4, 241, 250]",24b8cbd61a5463e693b93e6721e4cd5cd39e8d661eec7f8ab6b5afd1d6d3b3e4,
public/icons/early-years/face-patches/rusty-blue.png,early-years activity icons,felt patch / badge,USABLE SOURCE,Use only in its documented canonical role.,PNG,RGBA,252,252,108931,True,"[7, 8, 15, 3]",[],"[7, 8, 237, 249]",ab8a263939ed3fae28ebe88a2d56f2fa77572bd1ea16f6a375c258948b6dc2b4,
public/icons/early-years/face-patches/sam-red.png,early-years activity icons,felt patch / badge,REVIEW: EXTRACTION ARTIFACTS,Tight chroma-key crop; visible edge streaks or cut-off artwork are possible.,PNG,RGBA,252,252,114028,True,"[13, 8, 13, 0]",['bottom'],"[13, 8, 239, 252]",a71430b63fab31146536769cb8df7e1816779ced447e6ffbe419f0484f7be14b,
public/icons/early-years/face-patches/scout-green.png,early-years activity icons,felt patch / badge,USABLE SOURCE,Use only in its documented canonical role.,PNG,RGBA,252,252,122985,True,"[11, 9, 13, 3]",[],"[11, 9, 239, 249]",fc0c22724f84026f84d6426e9b7ba27fbae43ff5597915c4ea517d44ccba998f,
public/icons/early-years/face-patches/whiskers-orange.png,early-years activity icons,felt patch / badge,USABLE SOURCE,Use only in its documented canonical role.,PNG,RGBA,252,252,113317,True,"[12, 8, 12, 1]",[],"[12, 8, 240, 251]",6a9b2913772a16c8c17e36686247f3cf50814b6e4639c2e2311fd66568481c9e,
public/icons/farm_school_character_face_patch_sheet_primary_secondary_16.png,miscellaneous icon sheets,felt patch / badge,USABLE SOURCE,Use only in its documented canonical role.,PNG,RGBA,1254,1254,2609136,False,"[0, 0, 0, 0]","['left', 'top', 'right', 'bottom']","[0, 0, 1254, 1254]",a89c3cf58048f113b1fd0d894352cb1a3c42b145b3f2a03abcdacce5a7a2fbce,
public/icons/full-sheet.png,miscellaneous icon sheets,reference sheet / atlas,REFERENCE ONLY,Use to select or compare assets; do not flatten interactive UI from it.,PNG,RGBA,1138,1215,1863804,True,"[0, 7, 0, 0]","['left', 'right', 'bottom']","[0, 7, 1138, 1215]",8a6d835f74025fdf8c12b23b11fc39fc785fb34035ea6c3723e494ecd4995480,
public/icons/icon-patch-4x3.png,miscellaneous icon sheets,felt patch / badge,USABLE SOURCE,Use only in its documented canonical role.,PNG,RGB,1448,1086,1892047,False,"[0, 0, 0, 0]","['left', 'top', 'right', 'bottom']","[0, 0, 1448, 1086]",d4e97c41854d935bf0899a112adcbc7a4bc34058c183a3dba5b0b70ccc7a7f73,
public/icons/old-macdonald-icon-pack/app-mark-512.png,classroom and education icon pack,curriculum / classroom icon,USABLE SOURCE,Use only in its documented canonical role.,PNG,RGBA,512,512,287490,True,"[66, 33, 67, 33]",[],"[66, 33, 445, 479]",12ba67a9b00766d14974b819be02b20ea55e0dc6509190a117ab98e73cf7a515,
public/icons/old-macdonald-icon-pack/app-mark-master.png,classroom and education icon pack,curriculum / classroom icon,USABLE SOURCE,Use only in its documented canonical role.,PNG,RGBA,1254,1254,1271207,True,"[210, 98, 211, 171]",[],"[210, 98, 1043, 1083]",845a732ffd4836b0ff4ea207f40c9cc37405d66fe24cc6a43129aabd80fe473c,
public/icons/old-macdonald-icon-pack/app-mark-source-chroma.png,classroom and education icon pack,curriculum / classroom icon,USABLE SOURCE,Use only in its documented canonical role.,PNG,RGB,1254,1254,1778277,False,"[0, 0, 0, 0]","['left', 'top', 'right', 'bottom']","[0, 0, 1254, 1254]",37a17be1028c009bc9f246bd1b6464b83eae477cda5ddeeed58ec34384486298,
public/icons/old-macdonald-icon-pack/classroom-stickers-master.png,classroom and education icon pack,curriculum / classroom icon,USABLE SOURCE,Use only in its documented canonical role.,PNG,RGBA,1254,1254,1550696,True,"[101, 76, 119, 80]",[],"[101, 76, 1135, 1174]",acbceab6a50097ddb5ea59a6899f3e86f8deab05aaeec9081ccc30d9486f7650,
public/icons/old-macdonald-icon-pack/classroom-stickers-source-chroma.png,classroom and education icon pack,curriculum / classroom icon,USABLE SOURCE,Use only in its documented canonical role.,PNG,RGB,1254,1254,1989624,False,"[0, 0, 0, 0]","['left', 'top', 'right', 'bottom']","[0, 0, 1254, 1254]",644e5f0cb0e6a5a106148e54197e75ed918497e33c6040a699e847adcd289b25,
public/icons/old-macdonald-icon-pack/favicon-16.png,classroom and education icon pack,curriculum / classroom icon,USABLE SOURCE,Intentionally tight crop; preserve aspect ratio and add spacing in the layout slot.,PNG,RGBA,16,16,681,True,"[0, 0, 0, 1]","['left', 'top', 'right']","[0, 0, 16, 15]",51bf97e3acb12285a20d4e14ec772922ac344c5fb78cf6154030806604f0c298,
public/icons/old-macdonald-icon-pack/favicon-32.png,classroom and education icon pack,curriculum / classroom icon,USABLE SOURCE,Intentionally tight crop; preserve aspect ratio and add spacing in the layout slot.,PNG,RGBA,32,32,1858,True,"[2, 0, 2, 0]","['top', 'bottom']","[2, 0, 30, 32]",9f95bd29a495357c9f57f5107ca01b99d370eb9177b37e4fbe419ee08e6f1a7f,
public/icons/old-macdonald-icon-pack/favicon-64.png,classroom and education icon pack,curriculum / classroom icon,USABLE SOURCE,Use only in its documented canonical role.,PNG,RGBA,64,64,5837,True,"[6, 2, 6, 2]",[],"[6, 2, 58, 62]",fe0c4e7598a154325482d11bc5f68b6d08d1494fda3c4873bacd90994697c276,
public/icons/old-macdonald-icon-pack/pack-preview.jpg,classroom and education icon pack,curriculum / classroom icon,USABLE SOURCE,Use only in its documented canonical role.,JPEG,RGB,1600,1220,373222,False,"[0, 0, 0, 0]","['left', 'top', 'right', 'bottom']","[0, 0, 1600, 1220]",b67cc4b0babf7cefebd79d451870e76882617402f073f0ae7bbf21dc53994418,
public/icons/old-macdonald-icon-pack/sticker-apple.png,classroom and education icon pack,curriculum / classroom icon,USABLE SOURCE,Use only in its documented canonical role.,PNG,RGBA,512,512,350753,True,"[48, 30, 49, 30]",[],"[48, 30, 463, 482]",a6d7619f8e1d401279f82eaa8ede51495654783f6566435e5daa2841edfd2d15,
public/icons/old-macdonald-icon-pack/sticker-backpack.png,classroom and education icon pack,curriculum / classroom icon,USABLE SOURCE,Use only in its documented canonical role.,PNG,RGBA,512,512,358905,True,"[52, 30, 53, 29]",[],"[52, 30, 459, 483]",898d5a12a02935c37a69b75ce30f7472c90173cdce95fd63248c3ba06ee8dd50,
public/icons/old-macdonald-icon-pack/sticker-boots.png,classroom and education icon pack,curriculum / classroom icon,USABLE SOURCE,Use only in its documented canonical role.,PNG,RGBA,512,512,355743,True,"[29, 41, 29, 41]",[],"[29, 41, 483, 471]",29694729bb759b716b640bc0152f580dcecedd8dddce8031b7609f34ddc1a939,
public/icons/old-macdonald-icon-pack/sticker-handbell.png,classroom and education icon pack,curriculum / classroom icon,USABLE SOURCE,Use only in its documented canonical role.,PNG,RGBA,512,512,196042,True,"[111, 29, 111, 29]",[],"[111, 29, 401, 483]",30d49a0fa3be03f0f195852f5e503f1d771b4ae4a024676d50559008038224f7,
public/icons/old-macdonald-icon-pack/topic-icons-master.png,classroom and education icon pack,curriculum / classroom icon,USABLE SOURCE,Use only in its documented canonical role.,PNG,RGBA,1254,1254,1446109,True,"[60, 147, 60, 141]",[],"[60, 147, 1194, 1113]",5c14f181e7e1b6c9537d816ea6faf30d72960e169c2f7db080c57cf8fed021de,
public/icons/old-macdonald-icon-pack/topic-icons-source-chroma.png,classroom and education icon pack,curriculum / classroom icon,USABLE SOURCE,Use only in its documented canonical role.,PNG,RGB,1254,1254,1916911,False,"[0, 0, 0, 0]","['left', 'top', 'right', 'bottom']","[0, 0, 1254, 1254]",d855efeee72c040c104c22544e6f1c442cf654d3732539628a476a1890e29a6d,
public/icons/old-macdonald-icon-pack/topic-language.png,classroom and education icon pack,curriculum / classroom icon,USABLE SOURCE,Use only in its documented canonical role.,PNG,RGBA,512,512,325889,True,"[29, 64, 29, 64]",[],"[29, 64, 483, 448]",5f3887d6843210b74fe601c6e1e35a9440117003914e306547d6793ca42088cc,
public/icons/old-macdonald-icon-pack/topic-math.png,classroom and education icon pack,curriculum / classroom icon,USABLE SOURCE,Use only in its documented canonical role.,PNG,RGBA,512,512,262650,True,"[29, 81, 30, 81]",[],"[29, 81, 482, 431]",a698d2fa7af1113f3eb904cf555b18e9f88fbe83a02bf66eab448aa1b6bd804f,
public/icons/old-macdonald-icon-pack/topic-music-movement.png,classroom and education icon pack,curriculum / classroom icon,USABLE SOURCE,Use only in its documented canonical role.,PNG,RGBA,512,512,268550,True,"[29, 69, 29, 70]",[],"[29, 69, 483, 442]",9f784c5baef38c3db08a172edff2f1591ef7e4d7e23e570227557efb7d17dcad,
public/icons/old-macdonald-icon-pack/topic-routines-regulation.png,classroom and education icon pack,curriculum / classroom icon,USABLE SOURCE,Use only in its documented canonical role.,PNG,RGBA,512,512,282410,True,"[29, 68, 29, 69]",[],"[29, 68, 483, 443]",2cfa154c1716d31b7e0d87f0bc71db9fd7c71d8f59249cf1e32b7a9ad28ea581,
public/icons/staff/hopper.png,staff and student icons,character portrait / icon,USABLE SOURCE,Intentionally tight crop; preserve aspect ratio and add spacing in the layout slot.,PNG,RGBA,232,286,70612,True,"[0, 0, 12, 5]","['left', 'top']","[0, 0, 220, 281]",6bac699ee3c05faa65395ff13ca59f35e4b60439420de52e93a39ac5e57b68a4,
public/icons/staff/maisy.png,staff and student icons,character portrait / icon,USABLE SOURCE,Use only in its documented canonical role.,PNG,RGBA,250,286,81789,True,"[3, 11, 14, 6]",[],"[3, 11, 236, 280]",ea9d7dee906cff59eef6eb6b559ed01b39e213595a4f635647249429c47fc92f,
public/icons/staff/miss-hayley.png,staff and student icons,character portrait / icon,USABLE SOURCE,Intentionally tight crop; preserve aspect ratio and add spacing in the layout slot.,PNG,RGBA,232,267,79460,True,"[9, 0, 0, 0]","['top', 'right', 'bottom']","[9, 0, 232, 267]",35feac0ff87d3122a2da171440cf653cf587abd0af7b7c43a456a81ad0ce1a1e,
public/icons/staff/miss-maisy.png,staff and student icons,character portrait / icon,USABLE SOURCE,Intentionally tight crop; preserve aspect ratio and add spacing in the layout slot.,PNG,RGBA,232,286,87115,True,"[0, 0, 5, 0]","['left', 'top', 'bottom']","[0, 0, 227, 286]",3803566bca80a91e5f57d065f843d84c37e8cd8f5a71cc676d8fe997e9963b73,
public/icons/staff/miss-puddles.png,staff and student icons,character portrait / icon,USABLE SOURCE,Intentionally tight crop; preserve aspect ratio and add spacing in the layout slot.,PNG,RGBA,214,267,80885,True,"[0, 1, 0, 0]","['left', 'right', 'bottom']","[0, 1, 214, 267]",419b4a9bc49228ad705dd14f83a9da72f1bef7dc077a89272d348de5f8cfae45,
public/icons/staff/mr-maisy.png,staff and student icons,character portrait / icon,USABLE SOURCE,Intentionally tight crop; preserve aspect ratio and add spacing in the layout slot.,PNG,RGBA,250,286,84479,True,"[9, 9, 0, 0]","['right', 'bottom']","[9, 9, 250, 286]",13324f39c82af55c7a27c6d00f072decf55eb6ee94358a30bf9801257f48f36e,
public/icons/staff/mr-puddles.png,staff and student icons,character portrait / icon,USABLE SOURCE,Intentionally tight crop; preserve aspect ratio and add spacing in the layout slot.,PNG,RGBA,196,267,76123,True,"[0, 0, 0, 0]","['left', 'top', 'right', 'bottom']","[0, 0, 196, 267]",0fab1812be6e5acc385bff2b843e0226aac5003ddeff0c8a15f231367678dd58,
public/icons/staff/mr-rusty.png,staff and student icons,character portrait / icon,USABLE SOURCE,Intentionally tight crop; preserve aspect ratio and add spacing in the layout slot.,PNG,RGBA,232,285,77209,True,"[6, 3, 9, 0]",['bottom'],"[6, 3, 223, 285]",9f185cc8cd9bbbaf7a0cffd280820cc02dcde002f0278483d3b183381860fff0,
public/icons/staff/mr-sam.png,staff and student icons,character portrait / icon,USABLE SOURCE,Intentionally tight crop; preserve aspect ratio and add spacing in the layout slot.,PNG,RGBA,232,267,81407,True,"[0, 7, 7, 0]","['left', 'bottom']","[0, 7, 225, 267]",d05fa74de82a8f3c238382e0e73d74b61282474000a259dbe40f0f1052ccd151,
public/icons/staff/old-mac.png,staff and student icons,character portrait / icon,USABLE SOURCE,Intentionally tight crop; preserve aspect ratio and add spacing in the layout slot.,PNG,RGBA,232,286,83804,True,"[0, 0, 0, 6]","['left', 'top', 'right']","[0, 0, 232, 280]",7ac2e0a3fc700cea247a6e42557c0631c072078b928d0397fc0937931c36c1f1,
public/icons/staff/penny.png,staff and student icons,character portrait / icon,USABLE SOURCE,Intentionally tight crop; preserve aspect ratio and add spacing in the layout slot.,PNG,RGBA,214,267,64329,True,"[0, 0, 10, 6]","['left', 'top']","[0, 0, 204, 261]",21677318d1000b981375f751e16e2cf374fb27a087263a38458547b1e08165db,
public/icons/staff/puddles.png,staff and student icons,character portrait / icon,USABLE SOURCE,Intentionally tight crop; preserve aspect ratio and add spacing in the layout slot.,PNG,RGBA,215,267,70643,True,"[13, 7, 0, 6]",['right'],"[13, 7, 215, 261]",636005220f68d58188831f61826cdad1e64a1d45c51f50c14977bed906638c8b,
public/icons/staff/rusty.png,staff and student icons,character portrait / icon,USABLE SOURCE,Intentionally tight crop; preserve aspect ratio and add spacing in the layout slot.,PNG,RGBA,214,266,67976,True,"[10, 0, 9, 0]","['top', 'bottom']","[10, 0, 205, 266]",fd726a9d1316da9feb0d2c199c38e7852e000812eace6d14e80ec5ce42af101a,
public/icons/staff/sam.png,staff and student icons,character portrait / icon,USABLE SOURCE,Intentionally tight crop; preserve aspect ratio and add spacing in the layout slot.,PNG,RGBA,250,247,77505,True,"[12, 8, 16, 0]",['bottom'],"[12, 8, 234, 247]",7bf461faf0b0b232c31b14572e31166baacc077c807d5c870a1acd145a27218e,
public/icons/staff/scout.png,staff and student icons,character portrait / icon,USABLE SOURCE,Intentionally tight crop; preserve aspect ratio and add spacing in the layout slot.,PNG,RGBA,250,247,79949,True,"[13, 0, 8, 0]","['top', 'bottom']","[13, 0, 242, 247]",04004f6da88e13825be14b7a4dbae7a40df849566a76f4a0dac30dac19293468,
public/icons/staff/whiskers.png,staff and student icons,character portrait / icon,USABLE SOURCE,Intentionally tight crop; preserve aspect ratio and add spacing in the layout slot.,PNG,RGBA,215,247,73039,True,"[7, 0, 0, 0]","['top', 'right', 'bottom']","[7, 0, 215, 247]",60800c1fd8ea8a341503ef911e8b0659932a623675076d46fa6fb1bf4cf42802,
public/patches/hopper_badge.png,character patches,felt patch / badge,USABLE SOURCE,Use only in its documented canonical role.,PNG,RGB,1254,1254,3010102,False,"[0, 0, 0, 0]","['left', 'top', 'right', 'bottom']","[0, 0, 1254, 1254]",03c5883157d4d9aeaef369fe472d9a646212a44916e60216f00434db51bc8dd3,
public/patches/maisy.png,character patches,felt patch / badge,USABLE SOURCE,Use only in its documented canonical role.,PNG,RGBA,768,768,411202,False,"[0, 0, 0, 0]","['left', 'top', 'right', 'bottom']","[0, 0, 768, 768]",99c596d468d9fc3aafda7b9809b64af4d121fdc05e1fe2093401b6181b8e07d6,
public/patches/maisy_badge.png,character patches,felt patch / badge,USABLE SOURCE,Use only in its documented canonical role.,PNG,RGB,1254,1254,2878442,False,"[0, 0, 0, 0]","['left', 'top', 'right', 'bottom']","[0, 0, 1254, 1254]",a1918ac5f2a0f0caef9305d5491ad609f94622dd6f91bd47b9f26de766801a0e,
public/patches/miss_hayley_badge.png,character patches,felt patch / badge,USABLE SOURCE,Use only in its documented canonical role.,PNG,RGB,1254,1254,2879138,False,"[0, 0, 0, 0]","['left', 'top', 'right', 'bottom']","[0, 0, 1254, 1254]",baeeabca16c2d479851d73ab18f4329b5eacfee15a66fc36128160b31bdb4c66,
public/patches/miss_maisy_badge.png,character patches,felt patch / badge,USABLE SOURCE,Use only in its documented canonical role.,PNG,RGB,1254,1254,2944587,False,"[0, 0, 0, 0]","['left', 'top', 'right', 'bottom']","[0, 0, 1254, 1254]",ad212dc6abc0de5e74625a3545764bd16711dac885ef1c2f4fbe40b4b7965648,
public/patches/miss_puddles_badge.png,character patches,felt patch / badge,USABLE SOURCE,Use only in its documented canonical role.,PNG,RGB,1254,1254,2967411,False,"[0, 0, 0, 0]","['left', 'top', 'right', 'bottom']","[0, 0, 1254, 1254]",d1617f867a0729f10ba059c00a0c5ca1399c6426558a34d881dd285d11626954,
public/patches/mr_maisy_badge.png,character patches,felt patch / badge,USABLE SOURCE,Use only in its documented canonical role.,PNG,RGB,1254,1254,3001199,False,"[0, 0, 0, 0]","['left', 'top', 'right', 'bottom']","[0, 0, 1254, 1254]",4261bf5c4b0e2a44d64e21775b4bd58b0b00667cae8500aef7643a03c2284bb0,
public/patches/mr_puddles_badge.png,character patches,felt patch / badge,USABLE SOURCE,Use only in its documented canonical role.,PNG,RGB,1254,1254,2844155,False,"[0, 0, 0, 0]","['left', 'top', 'right', 'bottom']","[0, 0, 1254, 1254]",af710552f9591fbe91d24fbec42192bd6f26916daef415c35a60745f370aaf32,
public/patches/mr_rusty_badge.png,character patches,felt patch / badge,USABLE SOURCE,Use only in its documented canonical role.,PNG,RGB,1254,1254,2846243,False,"[0, 0, 0, 0]","['left', 'top', 'right', 'bottom']","[0, 0, 1254, 1254]",c015a88099c89337d6e30bf2eb8cdc5b1d6e64603629229589b78833d9f6826d,
public/patches/mr_sam_badge.png,character patches,felt patch / badge,USABLE SOURCE,Use only in its documented canonical role.,PNG,RGB,1254,1254,2928128,False,"[0, 0, 0, 0]","['left', 'top', 'right', 'bottom']","[0, 0, 1254, 1254]",028228fee0385dd6acabfc5c10d0d6a2de9aef08cf27e26415182a79bb7a1cd7,
public/patches/penny_badge.png,character patches,felt patch / badge,USABLE SOURCE,Use only in its documented canonical role.,PNG,RGB,1254,1254,2918001,False,"[0, 0, 0, 0]","['left', 'top', 'right', 'bottom']","[0, 0, 1254, 1254]",3d85667eedc296be6b366aa787e15245e53c993634e467a9096b90f268bace00,
public/patches/puddles_badge.png,character patches,felt patch / badge,USABLE SOURCE,Use only in its documented canonical role.,PNG,RGB,1254,1254,2864010,False,"[0, 0, 0, 0]","['left', 'top', 'right', 'bottom']","[0, 0, 1254, 1254]",4b251d480feace6917bb2fea86a749bcf79d64f20a70f860fe35dcd005b9eb24,
public/patches/rusty_badge.png,character patches,felt patch / badge,USABLE SOURCE,Use only in its documented canonical role.,PNG,RGB,1254,1254,2893628,False,"[0, 0, 0, 0]","['left', 'top', 'right', 'bottom']","[0, 0, 1254, 1254]",ae28e0c9b1903f09f1994d69b2c48e1fce3f911c3511b6de3a1485f0cecab808,
public/patches/sam_badge.png,character patches,felt patch / badge,USABLE SOURCE,Use only in its documented canonical role.,PNG,RGB,1254,1254,2912998,False,"[0, 0, 0, 0]","['left', 'top', 'right', 'bottom']","[0, 0, 1254, 1254]",0b02f617e2092ae49c07fd3a10a68923b3a2751d12607c584a08235b46868ad4,
public/patches/scout_badge.png,character patches,felt patch / badge,USABLE SOURCE,Use only in its documented canonical role.,PNG,RGB,1254,1254,2917381,False,"[0, 0, 0, 0]","['left', 'top', 'right', 'bottom']","[0, 0, 1254, 1254]",53b62e0dc98bc45c1d47721498b610fdaeb9fb24fddb12fc9e84dec628072c53,
public/patches/simple/farm_school_character_face_patch_sheet_primary_secondary_16.png,character patches,felt patch / badge,USABLE SOURCE,Use only in its documented canonical role.,PNG,RGBA,1254,1254,2609136,False,"[0, 0, 0, 0]","['left', 'top', 'right', 'bottom']","[0, 0, 1254, 1254]",a89c3cf58048f113b1fd0d894352cb1a3c42b145b3f2a03abcdacce5a7a2fbce,
public/patches/simple/Sam Simple Patch - source.png,character patches,felt patch / badge,USABLE SOURCE,Use only in its documented canonical role.,PNG,RGBA,1920,1080,230200,True,"[816, 392, 824, 397]",[],"[816, 392, 1096, 683]",245f0143e1878a9d00f61ccd1e69a0bc973f63a706f8f3d9e229c68d02de8d36,
public/patches/whiskers_badge.png,character patches,felt patch / badge,USABLE SOURCE,Use only in its documented canonical role.,PNG,RGB,1254,1254,3135362,False,"[0, 0, 0, 0]","['left', 'top', 'right', 'bottom']","[0, 0, 1254, 1254]",c763b1646af712c0007c7c95bc57e80df3c3fa1e0ac9abee8965876c21e34c4d,
public/staff_and_students/hopper-transparent-circle.png,canonical character portraits,character portrait / icon,USABLE SOURCE,Use only in its documented canonical role.,PNG,RGBA,512,512,136645,True,"[130, 48, 137, 56]",[],"[130, 48, 375, 456]",c047c037e5285b59ed2577b9be41912cb1c4dd559f9f3ee38242a22dfa00ef59,
public/staff_and_students/maisy-transparent-circle.png,canonical character portraits,character portrait / icon,USABLE SOURCE,Use only in its documented canonical role.,PNG,RGBA,512,512,209262,True,"[121, 21, 122, 21]",[],"[121, 21, 390, 491]",aac6e2ac5faf2560e8e7e4c524fdf44ad0a9997625d7da02773ff348a2009ec2,
public/staff_and_students/miss-hayley-transparent-circle.png,canonical character portraits,character portrait / icon,USABLE SOURCE,Use only in its documented canonical role.,PNG,RGBA,512,512,153956,True,"[138, 21, 141, 21]",[],"[138, 21, 371, 491]",6189136ba8dbe6d3b218a8838f02f551c67803df8919a9179f208de3c3c4978b,
public/staff_and_students/miss-maisy-transparent-circle.png,canonical character portraits,character portrait / icon,USABLE SOURCE,Use only in its documented canonical role.,PNG,RGBA,512,512,193050,True,"[129, 21, 124, 27]",[],"[129, 21, 388, 485]",a491a922a57c60548a8479da1c81d49cfef1afc8c3bdbc8e6d162930bf97adbe,
public/staff_and_students/miss-puddles-transparent-circle.png,canonical character portraits,character portrait / icon,USABLE SOURCE,Use only in its documented canonical role.,PNG,RGBA,512,512,211887,True,"[109, 28, 99, 29]",[],"[109, 28, 413, 483]",574bd3ffd22d7754d5336f67d2c878fd73c72518ca1441dde7b34adeef0ddbdf,
public/staff_and_students/mr-maisy-transparent-circle.png,canonical character portraits,character portrait / icon,USABLE SOURCE,Use only in its documented canonical role.,PNG,RGBA,512,512,198329,True,"[130, 27, 131, 21]",[],"[130, 27, 381, 491]",b8e0decc9cc93b58dd139ae98c171bcad26fcb6cfb37e8e67ec624e77d0e3075,
public/staff_and_students/mr-puddles-transparent-circle.png,canonical character portraits,character portrait / icon,USABLE SOURCE,Use only in its documented canonical role.,PNG,RGBA,512,512,138494,True,"[141, 51, 144, 54]",[],"[141, 51, 368, 458]",cf44c3add431750a051d2ba9840e51c7b93b8233e9a02a5a5522e7567575de28,
public/staff_and_students/mr-rusty-transparent-circle.png,canonical character portraits,character portrait / icon,USABLE SOURCE,Use only in its documented canonical role.,PNG,RGBA,512,512,173859,True,"[120, 21, 118, 21]",[],"[120, 21, 394, 491]",d8f4d46132ef2c85c023fadb7c09a4d9e09380137ede3c7f435e672bea39c5e3,
public/staff_and_students/mr-sam-transparent-circle.png,canonical character portraits,character portrait / icon,USABLE SOURCE,Use only in its documented canonical role.,PNG,RGBA,512,512,206139,True,"[117, 25, 116, 21]",[],"[117, 25, 396, 491]",e3ef2c7670f5367c4ac2150b722287ac92ff5c91da5f482419764fb42873ba6f,
public/staff_and_students/old-macdonald-transparent-circle.png,canonical character portraits,character portrait / icon,USABLE SOURCE,Use only in its documented canonical role.,PNG,RGBA,512,512,234624,True,"[99, 21, 103, 30]",[],"[99, 21, 409, 482]",ed12a6c783170338497b0354a9758194fbbed96dcd53bef5e752d34912e6db21,
public/staff_and_students/old-macdonald-transparent.png,canonical character portraits,character portrait / icon,USABLE SOURCE,Intentionally tight crop; preserve aspect ratio and add spacing in the layout slot.,PNG,RGBA,1029,1528,1988460,True,"[15, 0, 24, 37]",['top'],"[15, 0, 1005, 1491]",fec64cc68136eabe15d469441d76299b69eb09a5d3da9803b2c76e17478e9b11,
public/staff_and_students/old-macdonald.png,canonical character portraits,character portrait / icon,USABLE SOURCE,Use only in its documented canonical role.,PNG,RGB,1448,1086,2847643,False,"[0, 0, 0, 0]","['left', 'top', 'right', 'bottom']","[0, 0, 1448, 1086]",5b4364da78fe6c8cbdfd4a05aaebdacd87b04e929d65ab7732738e2c6a208046,
public/staff_and_students/penny-transparent-circle.png,canonical character portraits,character portrait / icon,USABLE SOURCE,Use only in its documented canonical role.,PNG,RGBA,512,512,55871,True,"[182, 147, 189, 143]",[],"[182, 147, 323, 369]",47acd846a630595708ff59fc447181dac8af1143b9eb935ba117f2422372718c,
public/staff_and_students/puddles-transparent-circle.png,canonical character portraits,character portrait / icon,USABLE SOURCE,Use only in its documented canonical role.,PNG,RGBA,512,512,141064,True,"[133, 73, 127, 64]",[],"[133, 73, 385, 448]",bb7826c1eedaa32138845894a706e32e69b494ee3dfae1e1599e48ed9a8c9a21,
public/staff_and_students/rusty-transparent-circle.png,canonical character portraits,character portrait / icon,USABLE SOURCE,Use only in its documented canonical role.,PNG,RGBA,512,512,169223,True,"[158, 21, 159, 21]",[],"[158, 21, 353, 491]",27998e14bfeec11bb64bb267071e974db740125e809c6d8d4e627d3b50f94bfc,
public/staff_and_students/sam-transparent-circle.png,canonical character portraits,character portrait / icon,USABLE SOURCE,Use only in its documented canonical role.,PNG,RGBA,512,512,191805,True,"[126, 57, 126, 48]",[],"[126, 57, 386, 464]",99dc5fa10e4505b396793369c5001e26b3bd9c83aa295e861d42a6cf6c647e10,
public/staff_and_students/scout-transparent-circle.png,canonical character portraits,character portrait / icon,USABLE SOURCE,Use only in its documented canonical role.,PNG,RGBA,512,512,156434,True,"[110, 77, 116, 65]",[],"[110, 77, 396, 447]",4316df179cb853f3bfb2c4df2cf0f128bb3b7836105adad0355b95f7f4d1fecb,
